scorer,DLC_resnet50_JonsLivingRoomJun16shuffle1_150000,DLC_resnet50_JonsLivingRoomJun16shuffle1_150000,DLC_resnet50_JonsLivingRoomJun16shuffle1_150000,DLC_resnet50_JonsLivingRoomJun16shuffle1_150000,DLC_resnet50_JonsLivingRoomJun16shuffle1_150000,DLC_resnet50_JonsLivingRoomJun16shuffle1_150000,DLC_resnet50_JonsLivingRoomJun16shuffle1_150000,DLC_resnet50_JonsLivingRoomJun16shuffle1_150000,DLC_resnet50_JonsLivingRoomJun16shuffle1_150000
bodyparts,orangeBall,orangeBall,orangeBall,greenBall,greenBall,greenBall,pinkBall,pinkBall,pinkBall
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
3325,453.1235046386719,319.86761474609375,0.9999998807907104,465.1075439453125,910.7879638671875,0.9999998211860657,447.1411437988281,324.52716064453125,0.004235565662384033
3326,452.6805114746094,319.3287353515625,0.9999999403953552,463.93902587890625,903.6853637695312,0.9999999403953552,446.84759521484375,324.3016662597656,0.004133433103561401
3327,451.6534118652344,317.71661376953125,0.9999998807907104,464.4273986816406,895.071533203125,0.9999997615814209,446.61309814453125,322.66436767578125,0.0036191046237945557
3328,451.39178466796875,316.85064697265625,0.9999997615814209,464.4319152832031,886.0463256835938,1.0,446.6918640136719,322.2823181152344,0.003749638795852661
3329,451.6040954589844,316.7724914550781,0.9999999403953552,465.3545227050781,876.3828125,0.9999998211860657,446.531005859375,322.3674621582031,0.004652053117752075
3330,451.09259033203125,317.1394348144531,0.9999998807907104,465.8719787597656,864.5308227539062,0.9999999403953552,634.1590576171875,818.9878540039062,0.01445743441581726
3331,449.75067138671875,317.3558044433594,0.9999998807907104,467.41400146484375,852.541259765625,1.0,630.0506591796875,835.0540771484375,0.017114728689193726
3332,449.8005676269531,319.24163818359375,0.9999997615814209,467.8639221191406,841.00390625,1.0,630.492919921875,851.1718139648438,0.839838445186615
3333,449.076171875,322.5028381347656,0.9999998807907104,469.1598815917969,828.2432861328125,0.9999998807907104,632.9251098632812,870.0288696289062,0.9999945163726807
3334,447.3187255859375,324.40740966796875,0.9999993443489075,469.51007080078125,815.3013305664062,0.9999998807907104,632.7966918945312,884.6908569335938,0.999969482421875
3335,447.60223388671875,326.92083740234375,0.9999985694885254,472.7212219238281,801.4547119140625,0.999998927116394,630.1513671875,902.2692260742188,0.9998899102210999
3336,447.3384704589844,334.7263488769531,0.9999986290931702,475.216796875,788.0449829101562,0.9997527599334717,634.5546264648438,914.78076171875,0.9995626211166382
3337,447.07550048828125,337.2770690917969,0.9999991655349731,478.0062255859375,771.5902099609375,0.999950647354126,628.9774780273438,927.0167236328125,0.12064158916473389
3338,446.0711364746094,341.7523498535156,0.9999979734420776,480.2503356933594,753.6893310546875,0.9998384714126587,632.4512329101562,939.177734375,0.044325023889541626
3339,445.6224670410156,347.73834228515625,0.9999973773956299,484.2765197753906,738.3150024414062,0.9996381998062134,628.3687133789062,952.8052978515625,0.9905408024787903
3340,446.5372619628906,354.5163879394531,0.9999986886978149,487.0405578613281,722.6595458984375,0.9999989867210388,625.615234375,961.5870361328125,0.9999904036521912
3341,446.48101806640625,359.62847900390625,0.9999964237213135,490.83026123046875,706.1502685546875,0.9999962449073792,624.363525390625,969.6452026367188,0.9904863834381104
3342,445.9982604980469,368.8770751953125,0.9999949932098389,494.27801513671875,689.6344604492188,0.9999915361404419,621.5927124023438,975.626953125,0.999993622303009
3343,445.1725158691406,376.0496826171875,0.9999924302101135,497.6003723144531,675.0150146484375,0.9999208450317383,618.0516967773438,982.01708984375,0.9999885559082031
3344,446.31201171875,386.4510192871094,0.9999940395355225,502.0458984375,655.268798828125,0.9999991655349731,615.3078002929688,986.2276000976562,0.9999805092811584
3345,445.33447265625,393.67633056640625,0.9999439716339111,503.9621276855469,640.7493286132812,0.9999989867210388,610.501953125,987.6004638671875,0.9999991655349731
3346,444.12738037109375,407.6163024902344,0.9968597888946533,507.93609619140625,628.4672241210938,0.9999999403953552,604.8763427734375,988.2411499023438,0.9999856948852539
3347,444.1260986328125,416.43511962890625,0.999828577041626,511.7279052734375,616.517578125,0.9999998807907104,600.9639282226562,988.4044189453125,0.9999934434890747
3348,444.5844421386719,428.2691955566406,0.9997168779373169,513.846435546875,603.4696044921875,0.9999998807907104,595.3421630859375,989.997314453125,0.9999974966049194
3349,445.42138671875,440.04046630859375,0.999984622001648,516.2052612304688,591.7568359375,0.9999998807907104,591.5147705078125,990.0189819335938,0.9999947547912598
3350,443.48101806640625,450.73895263671875,0.9999915957450867,518.5866088867188,579.7411499023438,1.0,586.778564453125,988.4644775390625,0.9999614953994751
3351,441.6670837402344,462.4997863769531,0.9999620914459229,522.5409545898438,566.7605590820312,1.0,581.46630859375,984.8807373046875,0.9999982118606567
3352,441.35443115234375,470.1712951660156,0.9999974966049194,525.6449584960938,555.9645385742188,0.9999996423721313,575.6328125,980.3564453125,0.9999935626983643
3353,441.2864685058594,483.89849853515625,0.9999847412109375,529.4921875,545.9907836914062,1.0,567.2269287109375,976.2030029296875,0.9998153448104858
3354,441.28961181640625,498.3929748535156,0.9999873042106628,532.0576171875,534.9703979492188,1.0,559.9624633789062,973.2550659179688,0.9974125027656555
3355,441.2854309082031,513.592529296875,0.999991238117218,537.6107788085938,523.40625,0.9999990463256836,551.6405639648438,961.9695434570312,0.7665001749992371
3356,440.868896484375,527.2363891601562,0.9999781847000122,541.109619140625,513.9212036132812,0.9999998807907104,545.0526123046875,955.772216796875,0.9943013787269592
3357,442.8155517578125,543.6874389648438,0.9999135732650757,544.6805419921875,505.2236022949219,0.9999999403953552,540.8931884765625,945.5997924804688,0.9996359348297119
3358,442.46490478515625,559.46875,0.9999511241912842,546.1843872070312,496.5728454589844,1.0,532.9996337890625,931.867431640625,0.9980106353759766
3359,440.8369445800781,572.7174072265625,0.998475968837738,550.574951171875,488.80987548828125,0.999999463558197,524.06982421875,924.7713012695312,0.9995965957641602
3360,439.7497253417969,587.0927734375,0.9987246990203857,552.6814575195312,480.2121276855469,0.9999996423721313,517.4931030273438,910.1035766601562,0.9998787641525269
3361,437.9720153808594,600.54443359375,0.9999984502792358,558.0390014648438,472.87744140625,0.9999998807907104,512.085205078125,896.4332275390625,0.9999903440475464
3362,437.7695617675781,614.9306030273438,0.9999995231628418,560.176513671875,466.8600769042969,1.0,508.3973083496094,880.7762451171875,0.9999964237213135
3363,438.1695861816406,630.7876586914062,0.9999997615814209,562.8825073242188,458.5041809082031,0.9999998807907104,501.7367248535156,866.2642822265625,0.9999997019767761
3364,438.0054016113281,645.1565551757812,0.9999985694885254,564.064208984375,456.5728454589844,0.9999998807907104,497.9013977050781,850.6141357421875,0.9999995231628418
3365,437.0980224609375,660.5321044921875,0.9998317956924438,569.6680908203125,451.7763366699219,0.9999992251396179,494.0567321777344,835.7219848632812,0.9999990463256836
3366,438.3111877441406,678.833984375,0.9998639822006226,574.597900390625,444.4101257324219,0.9999964833259583,490.89031982421875,818.2071533203125,0.9999977350234985
3367,438.1387023925781,697.4523315429688,0.9984365701675415,575.9219360351562,439.7029724121094,0.9999988079071045,486.01971435546875,799.2512817382812,0.9999988079071045
3368,434.4426574707031,706.7349853515625,0.9999401569366455,579.6639404296875,436.507080078125,0.9999998807907104,486.2657775878906,781.8079223632812,0.999994695186615
3369,433.2728576660156,724.1429443359375,0.9962892532348633,582.5808715820312,434.58367919921875,0.9999999403953552,486.96673583984375,763.089111328125,0.9999197125434875
3370,431.85906982421875,736.9771118164062,0.9072426557540894,586.8009033203125,432.2091369628906,0.9999990463256836,485.590576171875,744.590087890625,0.9999988079071045
3371,432.754150390625,755.5748901367188,0.14835789799690247,590.8257446289062,434.54119873046875,0.9999997019767761,484.22857666015625,728.8167114257812,0.9999855160713196
3372,432.7674560546875,767.4296875,0.9999087452888489,593.854736328125,430.70361328125,0.9999998807907104,483.107177734375,713.3167114257812,0.9999840259552002
3373,430.02081298828125,777.337890625,0.9993481636047363,595.451171875,431.3431091308594,0.9999999403953552,482.27227783203125,701.0761108398438,0.9999890327453613
3374,428.8128356933594,788.0274658203125,0.999976634979248,597.3818359375,434.20404052734375,0.9999992251396179,481.2579345703125,687.1154174804688,0.995874285697937
3375,428.3822021484375,797.7056884765625,0.9999643564224243,601.6271362304688,434.63592529296875,0.9999987483024597,479.9178466796875,672.3351440429688,0.9994131326675415
3376,427.0544128417969,811.2657470703125,0.9999818801879883,603.5907592773438,437.9768371582031,0.9999979734420776,479.3407897949219,658.22509765625,0.9999666213989258
3377,426.7724914550781,821.1547241210938,0.9999983906745911,609.1123657226562,439.7858581542969,0.9999995827674866,476.7693176269531,643.5562744140625,0.9997168183326721
3378,430.6080627441406,831.06640625,0.9999966621398926,612.1770629882812,445.1314392089844,0.9999992251396179,473.7465515136719,630.7786254882812,0.9999179840087891
3379,432.65289306640625,841.6865844726562,0.9999995231628418,616.314208984375,450.4000549316406,0.9999982118606567,471.90704345703125,617.5756225585938,0.9983565807342529
3380,435.3358459472656,850.11181640625,0.9999998807907104,621.19580078125,454.9557800292969,0.9999991655349731,471.21844482421875,605.4886474609375,0.9997831583023071
3381,437.40301513671875,861.9274291992188,0.999998927116394,624.5834350585938,461.47369384765625,0.999999463558197,471.0545959472656,592.843017578125,0.9999539256095886
3382,439.6964416503906,868.9177856445312,0.9999969005584717,625.9723510742188,467.4651794433594,0.9999998807907104,470.43707275390625,581.7103271484375,0.999976634979248
3383,444.3894348144531,879.126220703125,0.9999939203262329,627.7869873046875,473.3623352050781,0.999998927116394,468.9546813964844,570.524658203125,0.9997833967208862
3384,448.58050537109375,886.451171875,0.9999986290931702,629.714599609375,482.16229248046875,0.9999000430107117,466.4309997558594,559.8471069335938,0.999972403049469
3385,451.3862609863281,894.8599853515625,0.9999995231628418,635.584228515625,487.61700439453125,0.9999808073043823,466.14422607421875,553.9297485351562,0.9999880790710449
3386,454.41851806640625,901.3718872070312,0.9999997615814209,637.4100952148438,496.17315673828125,0.9999967813491821,464.2192077636719,543.0975952148438,0.9999644756317139
3387,459.41015625,909.744384765625,0.9999655485153198,640.8735961914062,501.67626953125,0.9999997019767761,463.8720703125,534.652587890625,0.9999668598175049
3388,463.25372314453125,913.7650146484375,0.9999988079071045,646.5784912109375,510.1660461425781,0.9999853372573853,462.0075378417969,525.5838012695312,0.9999874234199524
3389,466.3733825683594,919.0516357421875,0.9999997615814209,645.7662963867188,521.3671875,0.9999988079071045,462.61248779296875,515.5873413085938,0.9999802112579346
3390,469.3286437988281,925.7648315429688,0.999999463558197,649.0760498046875,532.8661499023438,0.999938428401947,459.53009033203125,508.3619384765625,0.9999679327011108
3391,470.6037902832031,928.975830078125,0.9999998807907104,653.3365478515625,541.52490234375,0.9993991851806641,460.75689697265625,501.2201843261719,0.9994928240776062
3392,472.8070373535156,931.9281005859375,0.9999995231628418,654.636474609375,553.8889770507812,0.9971494078636169,457.2906799316406,494.7619934082031,0.9999802112579346
3393,474.59130859375,934.6557006835938,0.9999966025352478,654.7244873046875,563.0274658203125,0.9999152421951294,456.41131591796875,489.2074279785156,0.9999516606330872
3394,475.2334899902344,936.6699829101562,0.9999884366989136,658.5217895507812,579.0931396484375,0.9999995231628418,453.7765197753906,482.8097229003906,0.9999989867210388
3395,476.77435302734375,937.7772216796875,0.9999861121177673,661.105224609375,595.3898315429688,0.9999995231628418,451.6690673828125,478.0906066894531,0.9999996423721313
3396,477.51702880859375,937.9411010742188,0.9999850988388062,661.682373046875,610.2490844726562,0.999999463558197,451.70257568359375,474.3975830078125,0.9999990463256836
3397,477.22869873046875,937.21630859375,0.9999740719795227,665.2415161132812,618.6070556640625,0.9999951124191284,451.36199951171875,472.3216552734375,0.9999972581863403
3398,477.0580749511719,936.1325073242188,0.9999836683273315,667.2042846679688,630.7609252929688,0.9999999403953552,449.85186767578125,468.8576354980469,0.9999995231628418
3399,478.06024169921875,933.552734375,0.9999967217445374,668.7508544921875,647.181884765625,0.9999997615814209,448.3466491699219,467.681640625,0.9999978542327881
3400,477.9649353027344,932.3495483398438,0.9999974370002747,670.0957641601562,663.6300659179688,0.9999998211860657,447.15960693359375,464.5661315917969,0.9999933242797852
3401,477.772216796875,930.2516479492188,0.9999967813491821,672.7824096679688,678.3935546875,0.9999999403953552,447.6106262207031,464.30242919921875,0.9998177886009216
3402,478.13067626953125,925.8265380859375,0.9999865293502808,674.15771484375,693.8409423828125,0.9999999403953552,445.84600830078125,462.4928894042969,0.9997876882553101
3403,475.981201171875,920.8469848632812,0.9999877214431763,673.5723266601562,709.4356079101562,0.9999998807907104,444.65728759765625,461.441650390625,0.9996904730796814
3404,475.89935302734375,915.6290283203125,0.9999986886978149,672.6829833984375,725.6535034179688,0.9999876022338867,443.0402526855469,461.4181823730469,0.9996544718742371
3405,475.60565185546875,911.1043701171875,0.9999985694885254,670.484130859375,740.3297729492188,0.5966743230819702,441.66278076171875,461.90570068359375,0.9999872446060181
3406,473.5175476074219,903.1425170898438,0.9999974370002747,672.7657470703125,752.4410400390625,0.07429391145706177,440.3354797363281,462.4042663574219,0.9999908804893494
3407,474.1329650878906,896.94287109375,0.9999995231628418,673.2638549804688,761.0590209960938,0.9834400415420532,439.1520080566406,463.9305114746094,0.999997615814209
3408,472.7047424316406,887.667724609375,0.9999995827674866,674.3898315429688,772.1251220703125,0.9324699640274048,437.5306091308594,465.2054138183594,0.9999995827674866
3409,473.1759338378906,879.8040771484375,0.9999998807907104,677.1671142578125,783.4072265625,0.9999957084655762,435.9380798339844,466.9545593261719,0.9999996423721313
3410,470.9969787597656,871.3984985351562,0.9999998211860657,678.4287719726562,795.38916015625,0.9999945163726807,436.0520935058594,469.4859313964844,0.9999997019767761
3411,471.436279296875,862.1858520507812,0.9999996423721313,680.1952514648438,810.9443969726562,0.9999780058860779,435.07269287109375,474.40716552734375,0.9999984502792358
3412,470.94879150390625,848.6556396484375,1.0,681.4135131835938,821.9537963867188,0.9999992251396179,432.87890625,477.94818115234375,0.999997079372406
3413,472.0439758300781,836.53466796875,0.9999999403953552,680.951416015625,834.6934204101562,0.9999996423721313,432.390869140625,482.73876953125,0.9999886155128479
3414,472.0212707519531,824.1727294921875,0.9999998807907104,680.3545532226562,846.1585083007812,0.9999997019767761,432.03448486328125,487.3057556152344,0.9999945759773254
3415,474.05535888671875,813.2286987304688,0.9999988079071045,678.4517211914062,861.3470458984375,0.999999463558197,430.3507995605469,492.8743896484375,0.9998869299888611
3416,475.1312255859375,798.8267211914062,0.9999947547912598,675.0967407226562,873.7139892578125,0.9999998807907104,430.46990966796875,499.06512451171875,0.9999867677688599
3417,477.1209716796875,783.1250610351562,0.9999725818634033,672.7498779296875,887.984375,1.0,430.0630798339844,507.6594543457031,0.9989691376686096
3418,478.966064453125,769.05615234375,0.9999975562095642,672.3213500976562,902.6605224609375,1.0,428.8910827636719,513.7879028320312,0.9999943375587463
3419,480.7225036621094,755.1104125976562,0.9999992847442627,671.1779174804688,914.2141723632812,0.9999998211860657,426.34246826171875,520.6856079101562,0.9998714923858643
3420,483.5948181152344,743.067138671875,0.9999801516532898,669.918212890625,927.5505981445312,0.9999986886978149,424.716552734375,528.7428588867188,0.9999620914459229
3421,487.4124755859375,727.5751342773438,0.9999756813049316,662.7156372070312,935.0050659179688,0.9999999403953552,423.920166015625,538.90576171875,0.9998880624771118
3422,491.26812744140625,713.230224609375,0.9998576641082764,660.1597900390625,945.5795288085938,1.0,422.9337158203125,548.0313720703125,0.9999964237213135
3423,495.9063720703125,701.033203125,0.9999783039093018,657.3359375,955.7280883789062,0.9999998807907104,422.67572021484375,557.7223510742188,0.9999576807022095
3424,497.98577880859375,689.7536010742188,0.9999997615814209,655.95654296875,965.343505859375,0.9999999403953552,420.7709655761719,566.3810424804688,0.9999865293502808
3425,500.6396179199219,677.84521484375,0.9999997615814209,653.4403076171875,973.4265747070312,0.9999964237213135,418.564208984375,577.6536865234375,0.9930822253227234
3426,502.99273681640625,667.3469848632812,0.9999936819076538,647.6611328125,981.7265625,0.9999998807907104,417.95013427734375,589.8773193359375,0.9985437989234924
3427,503.9898986816406,654.5519409179688,0.9999871253967285,643.427734375,988.5155029296875,0.9999998211860657,416.5010986328125,598.0350952148438,0.9999871253967285
3428,508.3314514160156,643.3005981445312,0.9999985098838806,639.160888671875,993.0828857421875,0.9999996423721313,416.2633361816406,608.5578002929688,0.9970295429229736
3429,510.1169128417969,631.163818359375,0.9999927878379822,634.2171020507812,996.9093017578125,0.9999998807907104,415.7407531738281,621.3687744140625,0.9987140893936157
3430,513.007568359375,622.2430419921875,0.9999994039535522,628.1919555664062,997.959716796875,0.9999999403953552,414.0560607910156,635.4907836914062,0.9983502626419067
3431,515.3848876953125,611.2312622070312,1.0,622.7132568359375,1001.2464599609375,0.9999982714653015,412.87646484375,646.3263549804688,0.9999760389328003
3432,517.3330688476562,601.8187866210938,0.9999997019767761,616.0432739257812,1001.81982421875,0.9999988079071045,410.1058349609375,657.8215942382812,0.9999985694885254
3433,519.64501953125,594.284912109375,1.0,609.2101440429688,1002.1417236328125,0.9999998211860657,410.0067138671875,667.9524536132812,0.9999321699142456
3434,522.1292724609375,585.260986328125,0.9999979734420776,602.8377685546875,998.7127685546875,0.9999997615814209,409.54034423828125,678.964599609375,0.9999938011169434
3435,524.3895874023438,577.9284057617188,0.9999991655349731,595.8121337890625,997.0309448242188,0.9999998807907104,408.9172668457031,694.1926879882812,0.999996542930603
3436,528.4832763671875,572.2998046875,0.9999997615814209,589.9721069335938,994.6836547851562,0.9999996423721313,408.3783874511719,706.8631591796875,0.9999978542327881
3437,530.8258666992188,564.7299194335938,1.0,583.0936889648438,990.1356201171875,0.9999980926513672,407.2427062988281,717.9845581054688,0.999992847442627
3438,533.1235961914062,558.9605712890625,1.0,577.1845703125,987.0252685546875,0.9999978542327881,406.545654296875,726.9548950195312,0.9999942779541016
3439,534.3089599609375,551.5921020507812,0.9999998807907104,567.150146484375,979.1686401367188,0.9999997019767761,405.11407470703125,737.8621215820312,0.9999935626983643
3440,536.6268310546875,546.73974609375,0.9999998807907104,561.0408935546875,974.4866333007812,0.9999982118606567,405.24554443359375,748.8396606445312,0.9999861717224121
3441,538.5238647460938,545.2120361328125,0.999998927116394,557.4446411132812,971.052490234375,0.9999817609786987,404.99114990234375,758.0480346679688,0.999992847442627
3442,540.6445922851562,540.9978637695312,0.9999943971633911,547.9744262695312,962.2656860351562,0.9999998807907104,405.4287414550781,766.9401245117188,0.9999887347221375
3443,542.041259765625,536.1905517578125,0.9999969601631165,542.2483520507812,955.0541381835938,0.9999884366989136,404.8923034667969,779.67626953125,0.9987172484397888
3444,546.44482421875,533.0109252929688,0.9999999403953552,533.5383911132812,943.3120727539062,0.999999463558197,406.1211853027344,787.7068481445312,0.9998674392700195
3445,548.4413452148438,529.2705688476562,1.0,527.4915771484375,932.9808349609375,0.9999990463256836,406.615478515625,798.14208984375,0.9993137121200562
3446,550.4521484375,527.2138671875,0.9999997019767761,517.7843017578125,920.1948852539062,0.9999998807907104,407.1941833496094,807.1140747070312,0.9999513030052185
3447,552.5714721679688,526.9553833007812,0.9999982118606567,512.6792602539062,909.4176635742188,0.9999997615814209,407.8250427246094,814.819580078125,0.9999439716339111
3448,555.9951171875,526.2282104492188,0.999995231628418,509.2953796386719,894.8443603515625,0.9999989867210388,409.1250915527344,823.901123046875,0.9999720454216003
3449,557.8716430664062,522.3369140625,0.9999915361404419,503.2937927246094,881.3273315429688,0.9999999403953552,412.1684875488281,831.93115234375,0.9999873638153076
3450,560.7610473632812,524.4252319335938,0.9999995231628418,499.53680419921875,865.1763916015625,1.0,414.7286682128906,840.559814453125,0.9999765157699585
3451,563.0204467773438,525.4482421875,0.999999463558197,496.43157958984375,849.6783447265625,0.9999998807907104,417.70501708984375,847.6565551757812,0.9999961853027344
3452,565.4658813476562,525.9645385742188,0.9999995231628418,495.7308044433594,833.25341796875,0.999996542930603,418.734375,856.7515869140625,0.9999968409538269
3453,566.55517578125,526.5778198242188,0.9999997615814209,491.75653076171875,817.8399047851562,0.9999995231628418,420.1519470214844,863.3331298828125,0.9999967813491821
3454,568.429931640625,528.0903930664062,0.999999463558197,491.71051025390625,802.3959350585938,0.9999997615814209,422.7616882324219,871.416015625,0.9999982714653015
3455,570.00146484375,530.6384887695312,0.9999969601631165,490.64453125,788.0573120117188,0.9999997615814209,425.7200927734375,877.7152709960938,0.9999517202377319
3456,571.5606079101562,535.2742919921875,0.9999892711639404,487.1524658203125,776.5330200195312,0.999982476234436,427.16387939453125,884.5999145507812,0.9999975562095642
3457,573.0855102539062,539.9105834960938,0.999976634979248,486.99652099609375,763.9963989257812,0.9999808669090271,430.6978454589844,891.0753173828125,0.9999854564666748
3458,574.8141479492188,543.1211547851562,0.999984085559845,485.0521240234375,749.119140625,0.9999685287475586,433.7079772949219,896.0631103515625,0.9999988079071045
3459,576.1343994140625,545.9664916992188,0.9999973773956299,483.5163269042969,735.5755615234375,0.999916672706604,436.1122741699219,900.9380493164062,0.9999998211860657
3460,578.9360961914062,551.0026245117188,0.9999931454658508,483.34002685546875,723.5519409179688,0.9999974966049194,438.9496154785156,906.8898315429688,0.9999982118606567
3461,580.8246459960938,557.9559326171875,0.9999969005584717,482.2386779785156,712.124755859375,0.9999997019767761,441.4534606933594,911.66455078125,0.999994158744812
3462,582.931884765625,563.580322265625,0.9990940690040588,479.6199951171875,699.583984375,0.9999707341194153,443.35125732421875,915.7606201171875,0.9999990463256836
3463,585.8077392578125,572.3845825195312,0.999731183052063,477.5583801269531,687.1729125976562,0.999980628490448,446.33123779296875,920.99560546875,0.9999896287918091
3464,587.288330078125,579.6575317382812,0.9928323030471802,476.2333984375,673.55615234375,0.9999938011169434,449.414306640625,925.6902465820312,0.9999954700469971
3465,590.1436157226562,587.4710083007812,0.9988194704055786,474.54754638671875,661.4343872070312,0.99998539686203,451.4997253417969,927.7276000976562,0.999998927116394
3466,592.3943481445312,596.62158203125,0.9955669045448303,472.61004638671875,653.8319091796875,0.99997878074646,454.5904235839844,930.9864501953125,0.9999967813491821
3467,594.665283203125,605.8223266601562,0.9976558685302734,471.45599365234375,643.199951171875,0.9999995827674866,457.8994445800781,935.3056030273438,0.9998835325241089
3468,595.7192993164062,613.5960693359375,0.9999524354934692,470.0114440917969,632.7913208007812,0.999999463558197,461.00103759765625,938.9646606445312,0.9994205236434937
3469,595.1715698242188,624.618896484375,0.9999681115150452,469.5305480957031,625.2841796875,0.999994695186615,462.3057861328125,941.46484375,0.9999328255653381
3470,599.4300537109375,634.6962280273438,0.9999823570251465,467.4218444824219,615.528076171875,0.9999998211860657,464.21826171875,943.0284423828125,0.9999853372573853
3471,600.0518188476562,642.4121704101562,0.9999988079071045,466.5379638671875,605.257080078125,0.9999958276748657,465.8371887207031,943.7410888671875,0.9999972581863403
3472,600.7724609375,650.0706787109375,0.9995832443237305,464.63482666015625,598.8434448242188,0.9999997615814209,467.38616943359375,944.8787841796875,0.9999983310699463
3473,601.1167602539062,661.85400390625,0.9977209568023682,464.07806396484375,590.8973388671875,0.9998483657836914,469.0885925292969,944.7456665039062,0.9999977350234985
3474,604.514404296875,679.9757690429688,0.006299793720245361,462.67889404296875,583.9639892578125,0.9980355501174927,470.965087890625,944.2752075195312,0.9999962449073792
3475,603.7640991210938,691.1565551757812,0.33194583654403687,459.5390930175781,577.2608642578125,0.9983435869216919,471.9862060546875,944.689208984375,0.9999932050704956
3476,603.873779296875,700.7554931640625,0.1532500982284546,458.5599060058594,571.8956909179688,0.9996597766876221,473.3409729003906,943.749267578125,0.999976634979248
3477,604.5652465820312,709.4923706054688,0.023091822862625122,455.1910095214844,563.9571533203125,0.9998528361320496,472.25115966796875,942.0519409179688,0.9999616146087646
3478,609.4568481445312,723.2958984375,0.5441394448280334,453.4762268066406,560.4080200195312,0.9999597668647766,472.20037841796875,940.9400024414062,0.99997878074646
3479,609.7759399414062,738.9273071289062,0.870923638343811,451.3743591308594,555.2913208007812,0.9992707371711731,472.095703125,938.6862182617188,0.9999841451644897
3480,613.7672729492188,747.4072265625,0.2183869183063507,448.3382873535156,550.8494262695312,0.999999463558197,471.0794372558594,935.5914306640625,0.9999970197677612
3481,611.4859008789062,759.5112915039062,0.05463048815727234,447.27935791015625,548.078369140625,0.9999992251396179,471.5390930175781,932.1057739257812,0.999998927116394
3482,613.2545776367188,771.9942016601562,0.007019847631454468,444.683837890625,547.0313110351562,0.9999997615814209,471.29681396484375,928.2747192382812,0.9999983310699463
3483,441.6098937988281,558.561767578125,0.004222661256790161,441.7839050292969,543.4328002929688,0.9999954700469971,470.2901916503906,923.7665405273438,0.999996542930603
3484,466.319580078125,921.9489135742188,0.002408266067504883,441.4382629394531,541.483642578125,0.999995231628418,468.062255859375,918.025390625,0.9999997019767761
3485,442.28973388671875,558.0098876953125,0.001626521348953247,439.7043151855469,540.2015380859375,0.9999985694885254,467.96435546875,911.7810668945312,0.9999991655349731
3486,427.7832336425781,545.7080688476562,0.0016494393348693848,438.92242431640625,538.8652954101562,0.9999985694885254,466.344482421875,904.3265380859375,0.9999992251396179
3487,623.7996215820312,816.815673828125,0.013353288173675537,437.08795166015625,539.1821899414062,0.9999995231628418,464.5038146972656,898.338134765625,0.9999998807907104
3488,472.19171142578125,886.5380249023438,0.0017905831336975098,435.8018493652344,538.057861328125,0.9999997019767761,464.9974060058594,889.2400512695312,0.9999985694885254
3489,425.6076354980469,556.3893432617188,0.0036683380603790283,432.2392578125,539.0574340820312,0.9999986886978149,463.3846740722656,879.8341674804688,0.9999991655349731
3490,425.9402770996094,557.0032958984375,0.005579739809036255,430.6780090332031,541.5489501953125,0.9999780058860779,462.4458312988281,870.9415283203125,0.9999970197677612
3491,426.27655029296875,557.3726806640625,0.006011217832565308,430.7782287597656,543.30859375,0.9999463558197021,460.7562561035156,859.8202514648438,0.9999569654464722
3492,426.3043212890625,558.6616821289062,0.00537756085395813,428.79095458984375,545.8041381835938,0.9999962449073792,460.155029296875,847.5926513671875,0.9999984502792358
3493,467.9457092285156,836.8719482421875,0.004093557596206665,426.40252685546875,548.5401000976562,0.9999573230743408,461.4622497558594,834.9315185546875,0.9999992847442627
3494,466.7200927734375,827.4046020507812,0.0038923919200897217,424.6433410644531,550.5150756835938,0.9883495569229126,460.6992492675781,823.1849975585938,0.999998152256012
3495,466.5503234863281,813.641845703125,0.005656778812408447,422.1156005859375,554.72802734375,0.9424935579299927,460.8358154296875,809.0285034179688,0.9999934434890747
3496,468.94580078125,797.0763549804688,0.004552215337753296,423.5829772949219,559.9339599609375,0.9934689402580261,461.26153564453125,795.5310668945312,0.9999707937240601
3497,469.2274475097656,782.8272094726562,0.007219970226287842,422.73614501953125,561.1300048828125,0.9942874908447266,461.6831359863281,782.4221801757812,0.999992311000824
3498,470.71356201171875,767.6414794921875,0.0036796927452087402,420.27728271484375,564.3594970703125,0.9439654350280762,463.0705261230469,768.3164672851562,0.9999954700469971
3499,465.6336669921875,760.62255859375,0.0013015270233154297,418.4646911621094,570.7244262695312,0.9951367378234863,466.8938293457031,755.2178344726562,0.9999998211860657
3500,474.6673583984375,751.530517578125,0.0016169846057891846,416.5764465332031,577.7855224609375,0.9980283975601196,468.8947448730469,743.0070190429688,0.9999998807907104
3501,410.4156799316406,592.8094482421875,0.0026069581508636475,412.7934265136719,580.7996826171875,0.9999980926513672,470.0152893066406,726.233154296875,0.9999995827674866
3502,625.3063354492188,982.378662109375,0.9831074476242065,411.01397705078125,589.3776245117188,0.9999836683273315,472.5137939453125,712.6621704101562,0.9999850392341614
3503,625.5587158203125,992.0935668945312,0.9999861717224121,408.3802490234375,594.7503662109375,0.9999990463256836,475.4591064453125,701.0154418945312,0.9999759793281555
